id,date,asset_id,lot_id,methodology_id,clean_price,accrued_interest,indexer_id,indexer_percentage,spread_over_indexer,spread_over_cdi,spread_over_inflation,cash_flow,currency_id,last_valuation_flag,created_at,updated_at,duration_years
2664318,2025-08-07 00:00:00-03,20450,1,2,95.43424951,1.73073209,1,1.00000000,0.17000000,0.02983997,,0.00000000,2,f,2026-04-02 11:23:37.515456-03,,
2664320,2025-08-08 00:00:00-03,20450,1,2,95.43424951,1.79128772,1,1.00000000,0.17000000,0.02983993,,0.00000000,2,f,2026-04-02 11:23:48.31588-03,,
2664322,2025-08-09 00:00:00-03,20450,1,2,95.43424951,1.79128772,1,1.00000000,0.17000000,0.02983993,,0.00000000,2,f,2026-04-02 11:23:59.225058-03,,
2664324,2025-08-10 00:00:00-03,20450,1,2,95.43424951,1.79128772,1,1.00000000,0.17000000,0.02983993,,0.00000000,2,f,2026-04-02 11:24:10.436042-03,,
2664326,2025-08-11 00:00:00-03,20450,1,2,95.43424951,1.85188109,1,1.00000000,0.17000000,0.03056655,,0.00000000,2,f,2026-04-02 11:24:21.30363-03,,
2664328,2025-08-12 00:00:00-03,20450,1,2,95.43424951,1.91251222,1,1.00000000,0.17000000,0.03075343,,0.00000000,2,f,2026-04-02 11:24:32.081139-03,,
2664330,2025-08-13 00:00:00-03,20450,1,2,95.43424951,1.97318114,1,1.00000000,0.17000000,0.03011088,,0.00000000,2,f,2026-04-02 11:24:42.783442-03,,
2664332,2025-08-14 00:00:00-03,20450,1,2,95.43424951,2.03388787,1,1.00000000,0.17000000,0.03028317,,0.00000000,2,f,2026-04-02 11:24:53.611503-03,,
2664334,2025-08-15 00:00:00-03,20450,1,2,95.43424951,2.09463243,1,1.00000000,0.17000000,0.03038232,,0.00000000,2,f,2026-04-02 11:25:04.550873-03,,
2664336,2025-08-16 00:00:00-03,20450,1,2,95.43424951,2.09463243,1,1.00000000,0.17000000,0.03038232,,0.00000000,2,f,2026-04-02 11:25:15.617737-03,,
2664338,2025-08-17 00:00:00-03,20450,1,2,95.43424951,2.09463243,1,1.00000000,0.17000000,0.03038232,,0.00000000,2,f,2026-04-02 11:25:26.521203-03,,
2664340,2025-08-18 00:00:00-03,20450,1,2,95.43424951,2.15541485,1,1.00000000,0.17000000,0.02956581,,0.00000000,2,f,2026-04-02 11:25:37.434016-03,,
2664342,2025-08-19 00:00:00-03,20450,1,2,95.43424951,2.21623515,1,1.00000000,0.17000000,0.02784955,,0.00000000,2,f,2026-04-02 11:25:48.18464-03,,
2664344,2025-08-20 00:00:00-03,20450,1,2,95.43424951,2.27709336,1,1.00000000,0.17000000,0.02812055,,0.00000000,2,f,2026-04-02 11:25:59.118436-03,,
2664346,2025-08-21 00:00:00-03,20450,1,2,95.43424951,2.33798949,1,1.00000000,0.17000000,0.02685728,,0.00000000,2,f,2026-04-02 11:26:10.069469-03,,
2664348,2025-08-22 00:00:00-03,20450,1,2,95.43424951,2.39892358,1,1.00000000,0.17000000,0.02767487,,0.00000000,2,f,2026-04-02 11:26:20.756111-03,,
2664350,2025-08-23 00:00:00-03,20450,1,2,95.43424951,2.39892358,1,1.00000000,0.17000000,0.02767487,,0.00000000,2,f,2026-04-02 11:26:31.445257-03,,
2664352,2025-08-24 00:00:00-03,20450,1,2,95.43424951,2.39892358,1,1.00000000,0.17000000,0.02767487,,0.00000000,2,f,2026-04-02 11:26:42.252982-03,,
2664354,2025-08-25 00:00:00-03,20450,1,2,95.43424951,2.45989564,1,1.00000000,0.17000000,0.02811882,,0.00000000,2,f,2026-04-02 11:26:53.004725-03,,
2664356,2025-08-26 00:00:00-03,20450,1,2,95.43424951,2.52090570,1,1.00000000,0.17000000,0.02811882,,0.00000000,2,f,2026-04-02 11:27:03.779707-03,,
2664358,2025-08-27 00:00:00-03,20450,1,2,95.43424951,2.58195378,1,1.00000000,0.17000000,0.02766730,,0.00000000,2,f,2026-04-02 11:27:14.508234-03,,
2664361,2025-08-28 00:00:00-03,20450,1,2,95.43424951,2.64303991,1,1.00000000,0.17000000,0.02930095,,0.00000000,2,f,2026-04-02 11:27:25.534765-03,,
2664364,2025-08-29 00:00:00-03,20450,1,2,95.43424951,2.70416411,1,1.00000000,0.17000000,0.02894040,,0.00000000,2,f,2026-04-02 11:27:36.666121-03,,
2664368,2025-08-30 00:00:00-03,20450,1,2,95.43424951,2.70416411,1,1.00000000,0.17000000,0.02894040,,0.00000000,2,f,2026-04-02 11:27:48.395817-03,,
2664372,2025-08-31 00:00:00-03,20450,1,2,95.43424951,2.70416411,1,1.00000000,0.17000000,0.02894040,,0.00000000,2,f,2026-04-02 11:27:59.595815-03,,
2664376,2025-09-01 00:00:00-03,20450,1,2,95.43424951,2.76532641,1,1.00000000,0.17000000,0.02848173,,0.00000000,2,f,2026-04-02 11:28:10.836427-03,,
2664380,2025-09-02 00:00:00-03,20450,1,2,95.43424951,2.82652682,1,1.00000000,0.17000000,0.02749333,,0.00000000,2,f,2026-04-02 11:28:21.890612-03,,
2664384,2025-09-03 00:00:00-03,20450,1,2,95.43424951,2.88776537,1,1.00000000,0.17000000,0.02767513,,0.00000000,2,f,2026-04-02 11:28:33.15772-03,,
2664388,2025-09-04 00:00:00-03,20450,1,2,95.43424951,2.94904209,1,1.00000000,0.17000000,0.02757728,,0.00000000,2,f,2026-04-02 11:28:44.237638-03,,
2664392,2025-09-05 00:00:00-03,20450,1,2,95.43424951,3.01035700,1,1.00000000,0.17000000,0.02857071,,0.00000000,2,f,2026-04-02 11:28:55.326314-03,,
2664396,2025-09-06 00:00:00-03,20450,1,2,95.43424951,3.01035700,1,1.00000000,0.17000000,0.02857071,,0.00000000,2,f,2026-04-02 11:29:06.47636-03,,
2664400,2025-09-07 00:00:00-03,20450,1,2,95.43424951,3.01035700,1,1.00000000,0.17000000,0.02857071,,0.00000000,2,f,2026-04-02 11:29:18.126733-03,,
2664404,2025-09-08 00:00:00-03,20450,1,2,95.43424951,3.07171012,1,1.00000000,0.17000000,0.02902448,,0.00000000,2,f,2026-04-02 11:29:29.244014-03,,
